player,season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,PTS,salary,inflationAdjSalary
Thabo Sefolosha,2017,SF,32.0,ATL,62.0,42.0,1596.0,174.0,395.0,0.44050632911392407,55.0,75.0,0.7333333333333333,444.0,5250000.0,6350687.0
Wayne Selden,2017,SG,22.0,TOT,14.0,5.0,236.0,25.0,58.0,0.43103448275862066,14.0,22.0,0.6363636363636364,71.0,1312611.0,1587806.0
Wayne Selden,2017,SG,22.0,NOP,3.0,3.0,47.0,5.0,8.0,0.625,2.0,4.0,0.5,16.0,1312611.0,1587806.0
Wayne Selden,2017,SG,22.0,MEM,11.0,2.0,189.0,20.0,50.0,0.4,12.0,18.0,0.6666666666666666,55.0,1312611.0,1587806.0
Ramon Sessions,2017,PG,30.0,CHO,50.0,1.0,811.0,100.0,263.0,0.38022813688212925,91.0,118.0,0.7711864406779662,312.0,2986463.0,3612589.0
Iman Shumpert,2017,SG,26.0,CLE,76.0,31.0,1937.0,201.0,489.0,0.4110429447852761,71.0,90.0,0.7888888888888889,567.0,10337079.0,12504297.0
Pascal Siakam,2017,PF,22.0,TOR,55.0,38.0,859.0,103.0,205.0,0.5024390243902439,22.0,32.0,0.6875,229.0,1312611.0,1587806.0
Jonathon Simmons,2017,SG,27.0,SAS,78.0,8.0,1392.0,177.0,421.0,0.42042755344418054,99.0,132.0,0.75,483.0,6300000.0,7620825.0
Kyle Singler,2017,SF,28.0,OKC,32.0,2.0,385.0,34.0,83.0,0.40963855421686746,13.0,17.0,0.7647058823529411,88.0,4666500.0,5644854.0
Marcus Smart,2017,SG,22.0,BOS,79.0,24.0,2399.0,269.0,749.0,0.3591455273698264,203.0,250.0,0.812,835.0,4538019.0,5489436.0
Jason Smith,2017,C,30.0,WAS,74.0,3.0,1068.0,174.0,329.0,0.5288753799392097,35.0,51.0,0.6862745098039216,420.0,5225000.0,6320446.0
Tony Snell,2017,SG,25.0,MIL,80.0,80.0,2336.0,246.0,541.0,0.45471349353049906,47.0,58.0,0.8103448275862069,683.0,9821429.0,11880539.0
Marreese Speights,2017,C,29.0,LAC,82.0,2.0,1286.0,244.0,548.0,0.44525547445255476,120.0,137.0,0.8759124087591241,711.0,2116955.0,2560784.0
Nik Stauskas,2017,SG,23.0,PHI,80.0,27.0,2188.0,251.0,634.0,0.39589905362776023,122.0,150.0,0.8133333333333334,756.0,3807146.0,4605332.0
Lance Stephenson,2017,SG,26.0,TOT,18.0,0.0,361.0,54.0,120.0,0.45,8.0,13.0,0.6153846153846154,122.0,4180000.0,5056357.0
Lance Stephenson,2017,SG,26.0,NOP,6.0,0.0,162.0,26.0,55.0,0.4727272727272727,5.0,8.0,0.625,58.0,4180000.0,5056357.0
Lance Stephenson,2017,SG,26.0,MIN,6.0,0.0,67.0,10.0,21.0,0.47619047619047616,1.0,2.0,0.5,21.0,4180000.0,5056357.0
Lance Stephenson,2017,SG,26.0,IND,6.0,0.0,132.0,18.0,44.0,0.4090909090909091,2.0,3.0,0.6666666666666666,43.0,4180000.0,5056357.0
Diamond Stone,2017,C,19.0,LAC,7.0,0.0,24.0,3.0,13.0,0.23076923076923078,4.0,4.0,1.0,10.0,1312611.0,1587806.0
Isaiah Taylor,2017,PG,22.0,HOU,4.0,0.0,52.0,1.0,7.0,0.14285714285714285,1.0,2.0,0.5,3.0,1312611.0,1587806.0
Jeff Teague,2017,PG,28.0,IND,82.0,82.0,2657.0,402.0,909.0,0.44224422442244227,360.0,415.0,0.8674698795180723,1254.0,19000000.0,22983441.0
Garrett Temple,2017,SG,30.0,SAC,65.0,21.0,1728.0,183.0,432.0,0.4236111111111111,58.0,74.0,0.7837837837837838,506.0,8000000.0,9677238.0
Jason Terry,2017,SG,39.0,MIL,74.0,0.0,1365.0,105.0,243.0,0.43209876543209874,24.0,29.0,0.8275862068965517,307.0,2328652.0,2816865.0
Isaiah Thomas,2017,PG,27.0,BOS,76.0,76.0,2569.0,682.0,1473.0,0.46300067888662594,590.0,649.0,0.9090909090909091,2199.0,6261394.0,7574125.0
Lance Thomas,2017,PF,28.0,NYK,46.0,15.0,968.0,97.0,244.0,0.3975409836065574,43.0,51.0,0.8431372549019608,275.0,6655325.0,8050646.0
Klay Thompson,2017,SG,26.0,GSW,78.0,78.0,2649.0,644.0,1376.0,0.4680232558139535,186.0,218.0,0.8532110091743119,1742.0,17826150.0,21563488.0
Tristan Thompson,2017,C,25.0,CLE,78.0,78.0,2336.0,262.0,437.0,0.5995423340961098,106.0,213.0,0.49765258215962443,630.0,16400000.0,19838339.0
Anthony Tolliver,2017,PF,31.0,SAC,65.0,9.0,1477.0,155.0,351.0,0.4415954415954416,61.0,82.0,0.7439024390243902,461.0,5290000.0,6399073.0
Karl-Anthony Towns,2017,C,21.0,MIN,82.0,82.0,3030.0,802.0,1480.0,0.5418918918918919,356.0,428.0,0.8317757009345794,2061.0,6216840.0,7520230.0
Evan Turner,2017,SF,28.0,POR,65.0,12.0,1658.0,235.0,552.0,0.4257246376811594,85.0,103.0,0.8252427184466019,586.0,17131148.0,20722775.0
Myles Turner,2017,C,20.0,IND,81.0,81.0,2541.0,444.0,869.0,0.5109321058688148,245.0,303.0,0.8085808580858086,1173.0,2483040.0,3003621.0
Tyler Ulis,2017,PG,21.0,PHO,61.0,15.0,1123.0,184.0,437.0,0.42105263157894735,55.0,71.0,0.7746478873239436,444.0,1312611.0,1587806.0
Denzel Valentine,2017,SG,23.0,CHI,57.0,0.0,976.0,102.0,288.0,0.3541666666666667,14.0,18.0,0.7777777777777778,291.0,2186400.0,2644789.0
Fred VanVleet,2017,PG,22.0,TOR,37.0,0.0,294.0,39.0,111.0,0.35135135135135137,18.0,22.0,0.8181818181818182,107.0,1312611.0,1587806.0
Rashad Vaughn,2017,SG,20.0,MIL,41.0,2.0,458.0,57.0,156.0,0.36538461538461536,2.0,5.0,0.4,142.0,2338653.0,2828962.0
Noah Vonleh,2017,PF,21.0,POR,74.0,41.0,1265.0,130.0,270.0,0.48148148148148145,60.0,94.0,0.6382978723404256,327.0,4031018.0,4876140.0
Dwyane Wade,2017,SG,35.0,CHI,60.0,59.0,1792.0,414.0,955.0,0.43350785340314135,223.0,281.0,0.7935943060498221,1096.0,17878652.0,21626997.0
Dion Waiters,2017,SG,25.0,MIA,46.0,43.0,1384.0,281.0,663.0,0.4238310708898944,82.0,127.0,0.6456692913385826,729.0,12100000.0,14636823.0
Kemba Walker,2017,PG,26.0,CHO,79.0,79.0,2739.0,643.0,1449.0,0.4437543133195307,304.0,359.0,0.8467966573816156,1830.0,12000000.0,14515858.0
John Wall,2017,PG,26.0,WAS,78.0,78.0,2836.0,647.0,1435.0,0.4508710801393728,422.0,527.0,0.8007590132827325,1805.0,18063850.0,21851023.0
Briante Weber,2017,PG,24.0,TOT,20.0,0.0,205.0,25.0,60.0,0.4166666666666667,11.0,16.0,0.6875,62.0,160378.0,194001.0
Briante Weber,2017,PG,24.0,GSW,7.0,0.0,46.0,5.0,14.0,0.35714285714285715,2.0,3.0,0.6666666666666666,12.0,160378.0,194001.0
Briante Weber,2017,PG,24.0,CHO,13.0,0.0,159.0,20.0,46.0,0.43478260869565216,9.0,13.0,0.6923076923076923,50.0,160378.0,194001.0
David West,2017,C,36.0,GSW,68.0,0.0,854.0,135.0,252.0,0.5357142857142857,43.0,56.0,0.7678571428571429,316.0,2328652.0,2816865.0
Russell Westbrook,2017,PG,28.0,OKC,81.0,81.0,2802.0,824.0,1941.0,0.4245234415249871,710.0,840.0,0.8452380952380952,2558.0,28299399.0,34232504.0
Okaro White,2017,PF,24.0,MIA,35.0,0.0,471.0,33.0,87.0,0.3793103448275862,20.0,22.0,0.9090909090909091,98.0,1460927.0,1767217.0
Isaiah Whitehead,2017,PG,21.0,BRK,73.0,26.0,1643.0,204.0,508.0,0.4015748031496063,91.0,113.0,0.8053097345132744,543.0,1312611.0,1587806.0
Hassan Whiteside,2017,C,27.0,MIA,77.0,77.0,2513.0,542.0,973.0,0.5570400822199383,225.0,358.0,0.6284916201117319,1309.0,23775506.0,28760155.0
Andrew Wiggins,2017,SF,21.0,MIN,82.0,82.0,3048.0,709.0,1570.0,0.4515923566878981,412.0,542.0,0.7601476014760148,1933.0,7574322.0,9162315.0
Alan Williams,2017,C,24.0,PHO,47.0,0.0,708.0,138.0,267.0,0.5168539325842697,70.0,112.0,0.625,346.0,6000000.0,7257929.0
Deron Williams,2017,PG,32.0,TOT,64.0,44.0,1657.0,263.0,600.0,0.43833333333333335,90.0,109.0,0.8256880733944955,701.0,5474787.0,6622602.0
Deron Williams,2017,PG,32.0,DAL,40.0,40.0,1171.0,195.0,453.0,0.4304635761589404,69.0,84.0,0.8214285714285714,522.0,5474787.0,6622602.0
Deron Williams,2017,PG,32.0,CLE,24.0,4.0,486.0,68.0,147.0,0.46258503401360546,21.0,25.0,0.84,179.0,5474787.0,6622602.0
Derrick Williams,2017,PF,25.0,TOT,50.0,11.0,804.0,108.0,244.0,0.4426229508196721,58.0,89.0,0.651685393258427,304.0,104059.0,125875.0
Derrick Williams,2017,PF,25.0,MIA,25.0,11.0,377.0,54.0,137.0,0.39416058394160586,31.0,50.0,0.62,148.0,104059.0,125875.0
Derrick Williams,2017,PF,25.0,CLE,25.0,0.0,427.0,54.0,107.0,0.5046728971962616,27.0,39.0,0.6923076923076923,156.0,104059.0,125875.0
Marvin Williams,2017,PF,30.0,CHO,76.0,76.0,2295.0,297.0,704.0,0.421875,131.0,150.0,0.8733333333333333,849.0,13168750.0,15929642.0
Troy Williams,2017,SF,22.0,TOT,30.0,16.0,557.0,73.0,167.0,0.437125748502994,21.0,32.0,0.65625,185.0,1842176.0,2228396.0
Troy Williams,2017,SF,22.0,MEM,24.0,13.0,418.0,51.0,123.0,0.4146341463414634,15.0,25.0,0.6,127.0,1842176.0,2228396.0
Troy Williams,2017,SF,22.0,HOU,6.0,3.0,139.0,22.0,44.0,0.5,6.0,7.0,0.8571428571428571,58.0,1842176.0,2228396.0
Justise Winslow,2017,SF,20.0,MIA,18.0,15.0,625.0,80.0,225.0,0.35555555555555557,29.0,47.0,0.6170212765957447,196.0,2705040.0,3272164.0
Jeff Withey,2017,C,26.0,UTA,51.0,1.0,432.0,55.0,103.0,0.5339805825242718,36.0,48.0,0.75,146.0,593780.0,718268.0
Brandan Wright,2017,PF,29.0,MEM,28.0,5.0,447.0,83.0,135.0,0.6148148148148148,23.0,35.0,0.6571428571428571,189.0,5955760.0,7204413.0
Delon Wright,2017,PG,24.0,TOR,27.0,0.0,446.0,49.0,116.0,0.4224137931034483,42.0,55.0,0.7636363636363637,150.0,1645200.0,1990124.0
James Young,2017,SG,21.0,BOS,29.0,0.0,220.0,25.0,58.0,0.43103448275862066,6.0,9.0,0.6666666666666666,68.0,77250.0,93445.0
Nick Young,2017,SG,31.0,LAL,60.0,60.0,1556.0,272.0,633.0,0.4296998420221169,77.0,90.0,0.8555555555555555,791.0,5192000.0,6280527.0
Thaddeus Young,2017,PF,28.0,IND,74.0,74.0,2237.0,362.0,687.0,0.5269286754002911,45.0,86.0,0.5232558139534884,814.0,12921348.0,15630371.0
Cody Zeller,2017,C,24.0,CHO,62.0,58.0,1725.0,253.0,443.0,0.5711060948081265,133.0,196.0,0.6785714285714286,639.0,12584270.0,15222623.0
Tyler Zeller,2017,C,27.0,BOS,51.0,5.0,525.0,78.0,158.0,0.4936708860759494,22.0,39.0,0.5641025641025641,178.0,1709538.0,2067950.0
Paul Zipser,2017,SF,22.0,CHI,44.0,18.0,843.0,88.0,221.0,0.39819004524886875,31.0,40.0,0.775,240.0,1312611.0,1587806.0
Ivica Zubac,2017,C,19.0,LAL,38.0,11.0,609.0,126.0,238.0,0.5294117647058824,32.0,49.0,0.6530612244897959,284.0,1312611.0,1587806.0
Quincy Acy,2018,PF,27.0,BRK,70.0,8.0,1359.0,130.0,365.0,0.3561643835616438,49.0,60.0,0.8166666666666667,411.0,213948.0,251579.0
Steven Adams,2018,C,24.0,OKC,76.0,76.0,2487.0,448.0,712.0,0.6292134831460674,160.0,286.0,0.5594405594405595,1056.0,24157304.0,28406299.0
Bam Adebayo,2018,C,20.0,MIA,69.0,19.0,1368.0,174.0,340.0,0.5117647058823529,129.0,179.0,0.7206703910614525,477.0,2955840.0,3475738.0
Cole Aldrich,2018,C,29.0,MIN,21.0,0.0,49.0,5.0,15.0,0.3333333333333333,2.0,6.0,0.3333333333333333,12.0,2000000.0,2351777.0
LaMarcus Aldridge,2018,C,32.0,SAS,75.0,75.0,2509.0,687.0,1347.0,0.5100222717149221,334.0,399.0,0.8370927318295739,1735.0,22347015.0,26277600.0
Jarrett Allen,2018,C,19.0,BRK,72.0,31.0,1441.0,234.0,397.0,0.5894206549118388,114.0,147.0,0.7755102040816326,587.0,2034120.0,2391898.0
Kadeem Allen,2018,PG,25.0,BOS,18.0,1.0,107.0,6.0,22.0,0.2727272727272727,7.0,9.0,0.7777777777777778,19.0,77250.0,90837.0
Al-Farouq Aminu,2018,PF,27.0,POR,69.0,67.0,2072.0,230.0,582.0,0.3951890034364261,59.0,80.0,0.7375,644.0,6957105.0,8180780.0
Justin Anderson,2018,SF,24.0,PHI,38.0,0.0,519.0,87.0,202.0,0.4306930693069307,28.0,38.0,0.7368421052631579,236.0,2516047.0,2958591.0
Kyle Anderson,2018,SF,24.0,SAS,74.0,67.0,1978.0,231.0,438.0,0.5273972602739726,104.0,146.0,0.7123287671232876,585.0,8641000.0,10160853.0
Ryan Anderson,2018,PF,29.0,HOU,66.0,50.0,1725.0,207.0,480.0,0.43125,72.0,93.0,0.7741935483870968,617.0,20421546.0,24013463.0
Ike Anigbogu,2018,C,19.0,IND,11.0,0.0,30.0,4.0,9.0,0.4444444444444444,5.0,6.0,0.8333333333333334,13.0,1349383.0,1586724.0
Giannis Antetokounmpo,2018,PF,23.0,MIL,75.0,75.0,2756.0,742.0,1402.0,0.5292439372325249,487.0,641.0,0.7597503900156006,2014.0,24157304.0,28406299.0
Carmelo Anthony,2018,PF,33.0,OKC,78.0,78.0,2501.0,472.0,1168.0,0.4041095890410959,148.0,193.0,0.7668393782383419,1261.0,2393887.0,2814944.0
OG Anunoby,2018,SF,20.0,TOR,74.0,62.0,1481.0,163.0,346.0,0.47109826589595377,39.0,62.0,0.6290322580645161,438.0,1952760.0,2296228.0
Ryan Arcidiacono,2018,PG,23.0,CHI,24.0,0.0,304.0,17.0,41.0,0.4146341463414634,5.0,6.0,0.8333333333333334,48.0,1349383.0,1586724.0
Trevor Ariza,2018,SF,32.0,HOU,67.0,67.0,2269.0,268.0,651.0,0.4116743471582181,76.0,89.0,0.8539325842696629,782.0,15000000.0,17638329.0
Darrell Arthur,2018,PF,29.0,DEN,19.0,1.0,141.0,22.0,47.0,0.46808510638297873,2.0,3.0,0.6666666666666666,54.0,7464912.0,8777905.0
Dwayne Bacon,2018,SG,22.0,CHO,53.0,6.0,713.0,72.0,192.0,0.375,20.0,25.0,0.8,175.0,1378242.0,1620659.0
Ron Baker,2018,SG,24.0,NYK,29.0,1.0,385.0,20.0,59.0,0.3389830508474576,20.0,26.0,0.7692307692307693,71.0,4697823.0,5524115.0
Wade Baldwin,2018,PG,21.0,POR,7.0,0.0,80.0,14.0,21.0,0.6666666666666666,6.0,10.0,0.6,38.0,1544951.0,1816690.0
Lonzo Ball,2018,PG,20.0,LAL,52.0,50.0,1780.0,203.0,564.0,0.3599290780141844,32.0,71.0,0.4507042253521127,528.0,7461960.0,8774433.0
Harrison Barnes,2018,PF,25.0,DAL,77.0,77.0,2634.0,537.0,1208.0,0.4445364238410596,259.0,313.0,0.8274760383386581,1452.0,24107258.0,28347450.0
Will Barton,2018,SG,27.0,DEN,81.0,40.0,2683.0,465.0,1028.0,0.45233463035019456,182.0,226.0,0.8053097345132744,1268.0,11830358.0,13911183.0
Nicolas Batum,2018,SG,29.0,CHO,64.0,64.0,1981.0,270.0,650.0,0.4153846153846154,108.0,130.0,0.8307692307692308,740.0,24000000.0,28221327.0
Jerryd Bayless,2018,SG,29.0,PHI,39.0,11.0,925.0,109.0,262.0,0.41603053435114506,35.0,44.0,0.7954545454545454,307.0,8575916.0,10084322.0
Aron Baynes,2018,C,31.0,BOS,81.0,67.0,1485.0,210.0,446.0,0.47085201793721976,59.0,78.0,0.7564102564102564,482.0,5193600.0,6107095.0
Kent Bazemore,2018,SG,28.0,ATL,65.0,65.0,1789.0,284.0,676.0,0.42011834319526625,160.0,201.0,0.7960199004975125,836.0,18089888.0,21271693.0
Bradley Beal,2018,SG,24.0,WAS,82.0,82.0,2977.0,683.0,1484.0,0.46024258760107817,292.0,369.0,0.7913279132791328,1857.0,25434262.0,29907859.0
Malik Beasley,2018,SG,21.0,DEN,62.0,0.0,583.0,73.0,178.0,0.4101123595505618,22.0,33.0,0.6666666666666666,196.0,1773840.0,2085838.0
Michael Beasley,2018,PF,29.0,NYK,74.0,30.0,1653.0,409.0,807.0,0.506815365551425,124.0,159.0,0.779874213836478,976.0,3500000.0,4115610.0
Marco Belinelli,2018,SG,31.0,TOT,80.0,2.0,1947.0,337.0,764.0,0.4410994764397906,148.0,163.0,0.9079754601226994,971.0,6153846.0,7236237.0
Marco Belinelli,2018,SG,31.0,ATL,52.0,1.0,1210.0,199.0,485.0,0.41030927835051545,101.0,109.0,0.926605504587156,591.0,6153846.0,7236237.0
Marco Belinelli,2018,SG,31.0,PHI,28.0,1.0,737.0,138.0,279.0,0.4946236559139785,47.0,54.0,0.8703703703703703,380.0,6153846.0,7236237.0
Jordan Bell,2018,C,23.0,GSW,57.0,13.0,809.0,116.0,185.0,0.6270270270270271,30.0,44.0,0.6818181818181818,262.0,1378242.0,1620659.0
Dragan Bender,2018,PF,20.0,PHO,82.0,37.0,2069.0,187.0,484.0,0.38636363636363635,39.0,51.0,0.7647058823529411,531.0,4661280.0,5481146.0
Patrick Beverley,2018,SG,29.0,LAC,11.0,11.0,334.0,48.0,119.0,0.40336134453781514,14.0,17.0,0.8235294117647058,134.0,5027028.0,5911225.0
Khem Birch,2018,C,25.0,ORL,42.0,0.0,578.0,68.0,126.0,0.5396825396825397,42.0,61.0,0.6885245901639344,178.0,1378242.0,1620659.0
Jabari Bird,2018,SG,23.0,BOS,13.0,1.0,115.0,15.0,26.0,0.5769230769230769,6.0,13.0,0.46153846153846156,39.0,1349383.0,1586724.0
Bismack Biyombo,2018,C,25.0,ORL,82.0,25.0,1495.0,183.0,352.0,0.5198863636363636,102.0,157.0,0.6496815286624203,468.0,17000000.0,19990106.0
Nemanja Bjelica,2018,PF,29.0,MIN,67.0,21.0,1371.0,171.0,371.0,0.4609164420485175,36.0,45.0,0.8,454.0,6500000.0,7643276.0
Antonio Blakeney,2018,SG,21.0,CHI,19.0,0.0,314.0,53.0,143.0,0.3706293706293706,30.0,39.0,0.7692307692307693,151.0,1349383.0,1586724.0
Eric Bledsoe,2018,PG,28.0,TOT,74.0,74.0,2322.0,468.0,989.0,0.47320525783619816,252.0,317.0,0.7949526813880127,1313.0,15000000.0,17638329.0
Eric Bledsoe,2018,PG,28.0,PHO,3.0,3.0,83.0,16.0,40.0,0.4,11.0,14.0,0.7857142857142857,47.0,15000000.0,17638329.0
Eric Bledsoe,2018,PG,28.0,MIL,71.0,71.0,2239.0,452.0,949.0,0.47629083245521603,241.0,303.0,0.7953795379537953,1266.0,15000000.0,17638329.0
Andrew Bogut,2018,C,33.0,LAL,24.0,5.0,216.0,17.0,25.0,0.68,2.0,2.0,1.0,36.0,486892.0,572530.0
Devin Booker,2018,SG,21.0,PHO,54.0,54.0,1865.0,455.0,1054.0,0.4316888045540797,289.0,329.0,0.878419452887538,1346.0,3314365.0,3897324.0
Avery Bradley,2018,SG,27.0,TOT,46.0,46.0,1433.0,259.0,625.0,0.4144,63.0,82.0,0.7682926829268293,656.0,12000000.0,14110663.0
Avery Bradley,2018,SG,27.0,DET,40.0,40.0,1268.0,233.0,570.0,0.4087719298245614,61.0,80.0,0.7625,601.0,12000000.0,14110663.0
Avery Bradley,2018,SG,27.0,LAC,6.0,6.0,165.0,26.0,55.0,0.4727272727272727,2.0,2.0,1.0,55.0,12000000.0,14110663.0
Tony Bradley,2018,C,20.0,UTA,9.0,0.0,29.0,3.0,11.0,0.2727272727272727,2.0,2.0,1.0,8.0,1679520.0,1974928.0
Corey Brewer,2018,SF-SG,31.0,TOT,72.0,18.0,1208.0,142.0,316.0,0.44936708860759494,65.0,90.0,0.7222222222222222,380.0,2559925.0,3010185.0
Corey Brewer,2018,SF,31.0,LAL,54.0,2.0,694.0,78.0,172.0,0.45348837209302323,34.0,51.0,0.6666666666666666,198.0,2559925.0,3010185.0
Corey Brewer,2018,SG,31.0,OKC,18.0,16.0,514.0,64.0,144.0,0.4444444444444444,31.0,39.0,0.7948717948717948,182.0,2559925.0,3010185.0
Malcolm Brogdon,2018,PG,25.0,MIL,48.0,20.0,1436.0,244.0,503.0,0.4850894632206759,75.0,85.0,0.8823529411764706,625.0,1544951.0,1816690.0
Dillon Brooks,2018,SF,22.0,MEM,82.0,74.0,2350.0,340.0,772.0,0.44041450777202074,124.0,166.0,0.7469879518072289,898.0,1378242.0,1620659.0
MarShon Brooks,2018,SG,29.0,MEM,7.0,1.0,193.0,51.0,102.0,0.5,20.0,23.0,0.8695652173913043,141.0,1656092.0,1947379.0
Jaylen Brown,2018,SG,21.0,BOS,70.0,70.0,2152.0,373.0,803.0,0.46450809464508097,150.0,233.0,0.6437768240343348,1017.0,5169960.0,6079297.0
Lorenzo Brown,2018,PG,27.0,TOR,14.0,0.0,139.0,14.0,34.0,0.4117647058823529,2.0,2.0,1.0,32.0,800000.0,940710.0
Sterling Brown,2018,SG,22.0,MIL,54.0,4.0,776.0,82.0,205.0,0.4,21.0,24.0,0.875,217.0,1378242.0,1620659.0
Thomas Bryant,2018,C,20.0,LAL,15.0,0.0,72.0,8.0,21.0,0.38095238095238093,5.0,9.0,0.5555555555555556,22.0,1378242.0,1620659.0
Reggie Bullock,2018,SF,26.0,DET,62.0,52.0,1732.0,267.0,546.0,0.489010989010989,39.0,49.0,0.7959183673469388,698.0,2500000.0,2939721.0
Trey Burke,2018,PG,25.0,NYK,36.0,9.0,785.0,193.0,384.0,0.5026041666666666,37.0,57.0,0.6491228070175439,461.0,1795015.0,2110737.0
Alec Burks,2018,SG,26.0,UTA,64.0,1.0,1059.0,170.0,414.0,0.4106280193236715,107.0,124.0,0.8629032258064516,494.0,11536515.0,13565656.0
Jimmy Butler,2018,SG,28.0,MIN,59.0,59.0,2164.0,437.0,921.0,0.4744842562432139,363.0,425.0,0.8541176470588235,1307.0,19841627.0,23331543.0
Bruno Caboclo,2018,SF,22.0,TOT,12.0,0.0,107.0,9.0,31.0,0.2903225806451613,5.0,6.0,0.8333333333333334,26.0,705361.0,829425.0
Bruno Caboclo,2018,SF,22.0,SAC,10.0,0.0,100.0,9.0,29.0,0.3103448275862069,5.0,6.0,0.8333333333333334,26.0,705361.0,829425.0
Kentavious Caldwell-Pope,2018,SG,24.0,LAL,74.0,74.0,2458.0,340.0,798.0,0.42606516290726815,153.0,194.0,0.788659793814433,992.0,12000000.0,14110663.0
Isaiah Canaan,2018,PG-SG,26.0,TOT,20.0,1.0,422.0,52.0,137.0,0.3795620437956204,46.0,51.0,0.9019607843137255,172.0,744671.0,875648.0
Isaiah Canaan,2018,PG,26.0,PHO,19.0,1.0,418.0,52.0,136.0,0.38235294117647056,46.0,51.0,0.9019607843137255,172.0,744671.0,875648.0
Clint Capela,2018,C,23.0,HOU,74.0,74.0,2034.0,441.0,676.0,0.6523668639053254,144.0,257.0,0.5603112840466926,1026.0,15793104.0,18570931.0
DeMarre Carroll,2018,PF,31.0,BRK,73.0,73.0,2180.0,325.0,785.0,0.4140127388535032,188.0,246.0,0.7642276422764228,983.0,15400000.0,18108684.0
Vince Carter,2018,SF,41.0,SAC,58.0,5.0,1026.0,114.0,283.0,0.4028268551236749,28.0,37.0,0.7567567567567568,313.0,2393887.0,2814944.0
Michael Carter-Williams,2018,PG,26.0,CHO,52.0,2.0,835.0,76.0,229.0,0.3318777292576419,73.0,89.0,0.8202247191011236,239.0,1468082.0,1726300.0
Alex Caruso,2018,PG,23.0,LAL,37.0,7.0,562.0,50.0,116.0,0.43103448275862066,21.0,30.0,0.7,134.0,77250.0,90837.0
Omri Casspi,2018,SF,29.0,GSW,53.0,7.0,740.0,120.0,207.0,0.5797101449275363,50.0,69.0,0.7246376811594203,300.0,2176260.0,2559039.0
Willie Cauley-Stein,2018,C,24.0,SAC,73.0,58.0,2044.0,388.0,773.0,0.5019404915912031,153.0,247.0,0.6194331983805668,932.0,4696874.0,5523000.0
Tyler Cavanaugh,2018,PF,23.0,ATL,39.0,1.0,518.0,67.0,152.0,0.4407894736842105,17.0,21.0,0.8095238095238095,183.0,77250.0,90837.0
Tyson Chandler,2018,C,35.0,PHO,46.0,46.0,1151.0,121.0,187.0,0.6470588235294118,58.0,93.0,0.6236559139784946,300.0,13585000.0,15974446.0
Wilson Chandler,2018,SF,30.0,DEN,74.0,71.0,2346.0,281.0,631.0,0.44532488114104596,88.0,114.0,0.7719298245614035,738.0,12800562.0,15052035.0
Marquese Chriss,2018,PF,20.0,PHO,72.0,49.0,1527.0,202.0,477.0,0.42348008385744235,96.0,158.0,0.6075949367088608,556.0,3206160.0,3770087.0
Ian Clark,2018,SG,26.0,NOP,74.0,2.0,1455.0,222.0,495.0,0.4484848484848485,45.0,59.0,0.7627118644067796,551.0,1757429.0,2066540.0
Jordan Clarkson,2018,SG,25.0,TOT,81.0,2.0,1888.0,430.0,954.0,0.45073375262054505,152.0,190.0,0.8,1124.0,12500000.0,14698607.0
Jordan Clarkson,2018,SG,25.0,LAL,53.0,2.0,1256.0,299.0,667.0,0.4482758620689655,105.0,132.0,0.7954545454545454,771.0,12500000.0,14698607.0
Jordan Clarkson,2018,SG,25.0,CLE,28.0,0.0,632.0,131.0,287.0,0.4564459930313589,47.0,58.0,0.8103448275862069,353.0,12500000.0,14698607.0
John Collins,2018,PF,20.0,ATL,74.0,26.0,1785.0,314.0,545.0,0.5761467889908257,133.0,186.0,0.7150537634408602,777.0,2299080.0,2703462.0
Zach Collins,2018,C,20.0,POR,66.0,1.0,1045.0,115.0,289.0,0.39792387543252594,27.0,42.0,0.6428571428571429,292.0,3628920.0,4267205.0
Darren Collison,2018,PG,30.0,IND,69.0,64.0,2018.0,316.0,638.0,0.4952978056426332,127.0,144.0,0.8819444444444444,855.0,10000000.0,11758886.0
Mike Conley,2018,PG,30.0,MEM,12.0,12.0,373.0,64.0,168.0,0.38095238095238093,53.0,66.0,0.803030303030303,205.0,30521115.0,35889432.0
Pat Connaughton,2018,SG,25.0,POR,82.0,5.0,1488.0,165.0,390.0,0.4230769230769231,37.0,44.0,0.8409090909090909,441.0,1641000.0,1929633.0
Quinn Cook,2018,PG,24.0,GSW,33.0,18.0,740.0,122.0,252.0,0.48412698412698413,22.0,25.0,0.88,312.0,1544951.0,1816690.0
Charles Cooke,2018,SG,23.0,NOP,13.0,0.0,38.0,2.0,14.0,0.14285714285714285,1.0,2.0,0.5,6.0,76236.0,89645.0
DeMarcus Cousins,2018,C,27.0,NOP,48.0,48.0,1737.0,406.0,864.0,0.4699074074074074,294.0,394.0,0.7461928934010152,1210.0,5337000.0,6275717.0
Robert Covington,2018,SF,27.0,PHI,80.0,80.0,2532.0,345.0,836.0,0.4126794258373206,116.0,136.0,0.8529411764705882,1009.0,10464092.0,12304606.0
Allen Crabbe,2018,SG,25.0,BRK,75.0,68.0,2197.0,337.0,827.0,0.407496977025393,115.0,135.0,0.8518518518518519,990.0,19332500.0,22732866.0
